Operators   Time
27	1746.00
32	1582.00
36	1745.50
37	1772.00
38	1612.50
39	1717.00
41	1548.00
46	1492.00
50	1999.00
53	1823.50
54	1689.00
55	1909.50
56	1740.50
57	1955.00
58	2066.00
60	1707.00
63	1981.00
66	1620.00
